refund_id,order_id,promo_name,product_name,order_time,refund_time,original_quantity,refund_quantity,avg_actual_unit_price,refund_amount,refund_reason
TK202301141143261016,20230114114319583957,年货节,唇釉,2023-01-14 11:43:19.022125,2023-01-14 11:43:26.049945,2,1,82.5,82.5,价格/优惠规则看不懂
TK202301141145281017,20230114105632103572,年货节,唇釉,2023-01-14 10:56:32.562495,2023-01-14 11:45:28.289558,1,1,90.0,90.0,拍错/改变主意/重复下单
TK202301141214171018,20230114121246647314,年货节,唇釉,2023-01-14 12:12:46.951364,2023-01-14 12:14:17.392915,5,5,92.0,460.0,地址/收件信息需修改
TK202301141218511019,20230114121721921237,年货节,唇釉,2023-01-14 12:17:21.762345,2023-01-14 12:18:51.905308,1,1,90.0,90.0,地址/收件信息需修改
TK202301141239521020,20230114123339783881,年货节,唇釉,2023-01-14 12:33:39.104086,2023-01-14 12:39:52.133582,2,2,82.5,165.0,忘记使用优惠/凑单重拍
TK202301141244261021,20230114113744303444,年货节,唇釉,2023-01-14 11:37:44.786797,2023-01-14 12:44:26.423045,2,1,82.5,82.5,忘记使用优惠/凑单重拍
TK202301141256321022,20230113235459618494,年货节,唇釉,2023-01-13 23:54:59.956192,2023-01-14 12:56:32.363050,3,3,80.0,240.0,拍错/改变主意/重复下单
TK202301141312171023,20230114131054122716,年货节,唇釉,2023-01-14 13:10:54.921656,2023-01-14 13:12:17.728322,2,2,82.5,165.0,拍错/改变主意/重复下单
TK202301141322041024,20230114131705522342,年货节,唇釉,2023-01-14 13:17:05.934051,2023-01-14 13:22:04.609056,2,1,82.5,82.5,优惠券未领到/不满足门槛
TK202301141327551025,20230114092859502037,年货节,唇釉,2023-01-14 09:28:59.222763,2023-01-14 13:27:55.876537,2,2,82.5,165.0,地址/收件信息需修改
TK202301141330361026,20230114125730459599,年货节,唇釉,2023-01-14 12:57:30.915120,2023-01-14 13:30:36.401017,2,2,82.5,165.0,忘记使用优惠/凑单重拍
TK202301141352541027,20230114134857259415,年货节,唇釉,2023-01-14 13:48:57.028655,2023-01-14 13:52:54.824256,1,1,90.0,90.0,地址/收件信息需修改
TK202301141353231028,20230114135311886216,年货节,唇釉,2023-01-14 13:53:11.051986,2023-01-14 13:53:23.217024,2,2,82.5,165.0,拍错/改变主意/重复下单
TK202301141415561029,20230114134108155005,年货节,唇釉,2023-01-14 13:41:08.209733,2023-01-14 14:15:56.919466,2,2,82.5,165.0,地址/收件信息需修改
TK202301141429511030,20230114142808947023,年货节,唇釉,2023-01-14 14:28:08.568190,2023-01-14 14:29:51.114000,3,3,80.0,240.0,拍错/改变主意/重复下单
TK202301141436511031,20230114143412974415,年货节,唇釉,2023-01-14 14:34:12.018139,2023-01-14 14:36:51.653483,1,1,90.0,90.0,优惠券未领到/不满足门槛
TK202301141441421032,20230114140251154335,年货节,唇釉,2023-01-14 14:02:51.987332,2023-01-14 14:41:42.594521,1,1,90.0,90.0,拍错/改变主意/重复下单
TK202301141457061033,20230114072439857289,年货节,唇釉,2023-01-14 07:24:39.405917,2023-01-14 14:57:06.202314,5,5,92.0,460.0,忘记使用优惠/凑单重拍
TK202301141459311034,20230114145546954541,年货节,唇釉,2023-01-14 14:55:46.024260,2023-01-14 14:59:31.119385,2,1,82.5,82.5,其他
TK202301141516481035,20230114151410564457,年货节,唇釉,2023-01-14 15:14:10.666292,2023-01-14 15:16:48.179598,2,1,82.5,82.5,价格/优惠规则看不懂
TK202301141517441036,20230114090756820415,年货节,唇釉,2023-01-14 09:07:56.117426,2023-01-14 15:17:44.222218,2,2,82.5,165.0,拍错/改变主意/重复下单
TK202301141519571037,20230114151631962465,年货节,唇釉,2023-01-14 15:16:31.988463,2023-01-14 15:19:57.876775,2,2,82.5,165.0,地址/收件信息需修改
TK202301141533461038,20230114153154128896,年货节,唇釉,2023-01-14 15:31:54.078525,2023-01-14 15:33:46.925267,2,1,82.5,82.5,优惠券未领到/不满足门槛
TK202301141546101039,20230114152913881004,年货节,唇釉,2023-01-14 15:29:13.589731,2023-01-14 15:46:10.720131,2,2,82.5,165.0,优惠券未领到/不满足门槛
TK202301141547261040,20230114154226938912,年货节,唇釉,2023-01-14 15:42:26.704221,2023-01-14 15:47:26.009561,1,1,90.0,90.0,忘记使用优惠/凑单重拍
TK202301141601251041,20230114154418803427,年货节,唇釉,2023-01-14 15:44:18.794797,2023-01-14 16:01:25.385081,2,2,82.5,165.0,优惠券未领到/不满足门槛
TK202301141606431042,20230114160358173056,年货节,唇釉,2023-01-14 16:03:58.207013,2023-01-14 16:06:43.525742,1,1,90.0,90.0,优惠券未领到/不满足门槛
TK202301141613561043,20230114154019480132,年货节,唇釉,2023-01-14 15:40:19.023175,2023-01-14 16:13:56.679372,2,2,82.5,165.0,拍错/改变主意/重复下单
TK202301141620361044,20230114161949430317,年货节,唇釉,2023-01-14 16:19:49.934420,2023-01-14 16:20:36.705436,2,2,82.5,165.0,拍错/改变主意/重复下单
TK202301141630451045,20230114154757365192,年货节,唇釉,2023-01-14 15:47:57.321311,2023-01-14 16:30:45.152720,2,2,82.5,165.0,拍错/改变主意/重复下单
TK202301141657231046,20230114165253825215,年货节,唇釉,2023-01-14 16:52:53.021500,2023-01-14 16:57:23.572223,2,2,82.5,165.0,拍错/改变主意/重复下单
TK202301141708271047,20230114135346698392,年货节,唇釉,2023-01-14 13:53:46.049340,2023-01-14 17:08:27.937151,1,1,90.0,90.0,地址/收件信息需修改
TK202301141709031048,20230114161714346752,年货节,唇釉,2023-01-14 16:17:14.145912,2023-01-14 17:09:03.399352,2,2,82.5,165.0,忘记使用优惠/凑单重拍
TK202301141710401049,20230114170927960733,年货节,唇釉,2023-01-14 17:09:27.680825,2023-01-14 17:10:40.580743,2,1,82.5,82.5,地址/收件信息需修改
TK202301141734011050,20230114173008890959,年货节,唇釉,2023-01-14 17:30:08.595421,2023-01-14 17:34:01.131827,1,1,90.0,90.0,拍错/改变主意/重复下单
TK202301141754291051,20230114151613790819,年货节,唇釉,2023-01-14 15:16:13.872801,2023-01-14 17:54:29.901920,1,1,90.0,90.0,拍错/改变主意/重复下单
TK202301141755041052,20230114175221301128,年货节,唇釉,2023-01-14 17:52:21.155147,2023-01-14 17:55:04.350400,2,2,82.5,165.0,拍错/改变主意/重复下单
TK202301141801591053,20230114180032840536,年货节,唇釉,2023-01-14 18:00:32.968345,2023-01-14 18:01:59.731462,1,1,90.0,90.0,优惠券未领到/不满足门槛
TK202301141809081054,20230114180412296315,年货节,唇釉,2023-01-14 18:04:12.132568,2023-01-14 18:09:08.816817,2,1,82.5,82.5,拍错/改变主意/重复下单
TK202301141814071055,20230114021447226272,年货节,唇釉,2023-01-14 02:14:47.227493,2023-01-14 18:14:07.098369,2,2,82.5,165.0,优惠券未领到/不满足门槛
TK202301141828211056,20230114182612684004,年货节,唇釉,2023-01-14 18:26:12.476925,2023-01-14 18:28:21.334815,1,1,90.0,90.0,拍错/改变主意/重复下单
TK202301141828221057,20230114182754424855,年货节,唇釉,2023-01-14 18:27:54.454458,2023-01-14 18:28:22.855586,2,2,82.5,165.0,优惠券未领到/不满足门槛
TK202301141844591058,20230114175751695808,年货节,唇釉,2023-01-14 17:57:51.015450,2023-01-14 18:44:59.298888,1,1,90.0,90.0,地址/收件信息需修改
TK202301141848161059,20230113002402885049,年货节,唇釉,2023-01-13 00:24:02.711329,2023-01-14 18:48:16.359274,2,2,82.5,165.0,地址/收件信息需修改
TK202301141850111060,20230113181135397989,年货节,唇釉,2023-01-13 18:11:35.840055,2023-01-14 18:50:11.419201,2,2,82.5,165.0,价格/优惠规则看不懂
TK202301141854251061,20230114185100782985,年货节,唇釉,2023-01-14 18:51:00.272263,2023-01-14 18:54:25.487755,2,2,82.5,165.0,地址/收件信息需修改
TK202301141901441062,20230114185840606156,年货节,唇釉,2023-01-14 18:58:40.114554,2023-01-14 19:01:44.980536,3,3,80.0,240.0,拍错/改变主意/重复下单
TK202301141904171063,20230114184301645165,年货节,唇釉,2023-01-14 18:43:01.152515,2023-01-14 19:04:17.910168,3,1,80.0,80.0,地址/收件信息需修改
TK202301141907111064,20230114190238332249,年货节,唇釉,2023-01-14 19:02:38.966669,2023-01-14 19:07:11.495661,3,1,80.0,80.0,优惠券未领到/不满足门槛
TK202301141911331065,20230114160412854243,年货节,唇釉,2023-01-14 16:04:12.442943,2023-01-14 19:11:33.447996,2,1,82.5,82.5,拍错/改变主意/重复下单
TK202301141922401066,20230114192133142674,年货节,唇釉,2023-01-14 19:21:33.742389,2023-01-14 19:22:40.826462,2,2,82.5,165.0,优惠券未领到/不满足门槛
TK202301141924541067,20230114184445161856,年货节,唇釉,2023-01-14 18:44:45.514158,2023-01-14 19:24:54.754322,2,1,82.5,82.5,优惠券未领到/不满足门槛
TK202301141927211068,20230114045107823837,年货节,唇釉,2023-01-14 04:51:07.179159,2023-01-14 19:27:21.077726,2,2,82.5,165.0,地址/收件信息需修改
TK202301142008471069,20230114200729835870,年货节,唇釉,2023-01-14 20:07:29.138573,2023-01-14 20:08:47.235589,2,2,82.5,165.0,价格/优惠规则看不懂
TK202301142013551070,20230114201137654060,年货节,唇釉,2023-01-14 20:11:37.532077,2023-01-14 20:13:55.395643,2,2,82.5,165.0,拍错/改变主意/重复下单
TK202301142018051071,20230114195747363591,年货节,唇釉,2023-01-14 19:57:47.062882,2023-01-14 20:18:05.523893,2,2,82.5,165.0,拍错/改变主意/重复下单
TK202301142024211072,20230114202239606917,年货节,唇釉,2023-01-14 20:22:39.954799,2023-01-14 20:24:21.366793,1,1,90.0,90.0,拍错/改变主意/重复下单
TK202301142028111073,20230114200330526975,年货节,唇釉,2023-01-14 20:03:30.377652,2023-01-14 20:28:11.166340,1,1,90.0,90.0,价格/优惠规则看不懂
TK202301142047091074,20230114201758200556,年货节,唇釉,2023-01-14 20:17:58.070169,2023-01-14 20:47:09.939065,2,2,82.5,165.0,拍错/改变主意/重复下单
TK202301142057571075,20230114205609980396,年货节,唇釉,2023-01-14 20:56:09.664168,2023-01-14 20:57:57.189481,2,2,82.5,165.0,地址/收件信息需修改
TK202301142112501076,20230114210906251034,年货节,唇釉,2023-01-14 21:09:06.811529,2023-01-14 21:12:50.298648,2,1,82.5,82.5,优惠券未领到/不满足门槛
TK202301142119301077,20230114211628137607,年货节,唇釉,2023-01-14 21:16:28.229952,2023-01-14 21:19:30.708917,2,2,82.5,165.0,拍错/改变主意/重复下单
TK202301142131131078,20230114212513391980,年货节,唇釉,2023-01-14 21:25:13.438353,2023-01-14 21:31:13.065310,2,2,82.5,165.0,拍错/改变主意/重复下单
TK202301142133531079,20230114213219169055,年货节,唇釉,2023-01-14 21:32:19.450977,2023-01-14 21:33:53.571671,2,1,82.5,82.5,优惠券未领到/不满足门槛
TK202301142137061080,20230114190451979379,年货节,唇釉,2023-01-14 19:04:51.832306,2023-01-14 21:37:06.696008,1,1,90.0,90.0,优惠券未领到/不满足门槛
TK202301142138251081,20230114213656338308,年货节,唇釉,2023-01-14 21:36:56.223609,2023-01-14 21:38:25.742112,2,2,82.5,165.0,优惠券未领到/不满足门槛
TK202301142151081082,20230114212049148211,年货节,唇釉,2023-01-14 21:20:49.298487,2023-01-14 21:51:08.136673,2,2,82.5,165.0,优惠券未领到/不满足门槛
TK202301142154591083,20230114185228202789,年货节,唇釉,2023-01-14 18:52:28.541016,2023-01-14 21:54:59.303493,5,2,92.0,184.0,拍错/改变主意/重复下单
TK202301142234171084,20230114194552717705,年货节,唇釉,2023-01-14 19:45:52.128360,2023-01-14 22:34:17.733517,1,1,90.0,90.0,拍错/改变主意/重复下单
TK202301142236041085,20230114080536838830,年货节,唇釉,2023-01-14 08:05:36.367374,2023-01-14 22:36:04.235274,2,1,82.5,82.5,拍错/改变主意/重复下单
TK202301142243331086,20230114223958162690,年货节,唇釉,2023-01-14 22:39:58.061074,2023-01-14 22:43:33.890163,2,1,82.5,82.5,地址/收件信息需修改
TK202301142243511087,20230114224153602333,年货节,唇釉,2023-01-14 22:41:53.643007,2023-01-14 22:43:51.527368,1,1,90.0,90.0,地址/收件信息需修改
TK202301142307181088,20230114230247895856,年货节,唇釉,2023-01-14 23:02:47.620478,2023-01-14 23:07:18.848328,1,1,90.0,90.0,拍错/改变主意/重复下单
TK202301142312261089,20230114230858837754,年货节,唇釉,2023-01-14 23:08:58.608866,2023-01-14 23:12:26.454837,6,1,95.0,95.0,忘记使用优惠/凑单重拍
TK202301142321191090,20230114054542623399,年货节,唇釉,2023-01-14 05:45:42.566326,2023-01-14 23:21:19.698030,4,4,87.5,350.0,地址/收件信息需修改
TK202301142327121091,20230114232216629572,年货节,唇釉,2023-01-14 23:22:16.113270,2023-01-14 23:27:12.589224,5,5,92.0,460.0,优惠券未领到/不满足门槛
TK202301142332251092,20230114223527776687,年货节,唇釉,2023-01-14 22:35:27.187406,2023-01-14 23:32:25.620929,2,1,82.5,82.5,忘记使用优惠/凑单重拍
TK202301142333491093,20230114232158449629,年货节,唇釉,2023-01-14 23:21:58.334763,2023-01-14 23:33:49.544235,5,5,92.0,460.0,拍错/改变主意/重复下单
TK202301142349191094,20230114225002206665,年货节,唇釉,2023-01-14 22:50:02.429766,2023-01-14 23:49:19.828168,2,2,82.5,165.0,拍错/改变主意/重复下单
TK202301150000581095,20230114235829938861,年货节,唇釉,2023-01-14 23:58:29.632858,2023-01-15 00:00:58.758274,4,4,87.5,350.0,拍错/改变主意/重复下单
TK202301150002451096,20230114235841417055,年货节,唇釉,2023-01-14 23:58:41.895083,2023-01-15 00:02:45.042504,1,1,90.0,90.0,价格/优惠规则看不懂
TK202301150006151097,20230115000531647141,年货节,唇釉,2023-01-15 00:05:31.421434,2023-01-15 00:06:15.749736,2,1,82.5,82.5,优惠券未领到/不满足门槛
TK202301150011351098,20230114222858307628,年货节,唇釉,2023-01-14 22:28:58.012688,2023-01-15 00:11:35.579527,2,1,82.5,82.5,拍错/改变主意/重复下单
TK202301150016091099,20230114181402710656,年货节,唇釉,2023-01-14 18:14:02.077139,2023-01-15 00:16:09.290768,5,2,92.0,184.0,拍错/改变主意/重复下单
TK202301150016111100,20230115001203966242,年货节,唇釉,2023-01-15 00:12:03.648685,2023-01-15 00:16:11.155932,4,4,87.5,350.0,忘记使用优惠/凑单重拍
TK202301150022531101,20230115002124273158,年货节,唇釉,2023-01-15 00:21:24.246056,2023-01-15 00:22:53.631530,2,1,82.5,82.5,拍错/改变主意/重复下单
TK202301150032161102,20230114163134323296,年货节,唇釉,2023-01-14 16:31:34.115617,2023-01-15 00:32:16.390832,2,1,82.5,82.5,优惠券未领到/不满足门槛
TK202301150041031103,20230114234254723806,年货节,唇釉,2023-01-14 23:42:54.979091,2023-01-15 00:41:03.542476,2,1,82.5,82.5,优惠券未领到/不满足门槛
TK202301150058321104,20230115005410973979,年货节,唇釉,2023-01-15 00:54:10.487852,2023-01-15 00:58:32.397340,2,2,82.5,165.0,地址/收件信息需修改
TK202301150114391105,20230115011205586861,年货节,唇釉,2023-01-15 01:12:05.461945,2023-01-15 01:14:39.083121,1,1,90.0,90.0,忘记使用优惠/凑单重拍
TK202301150137251106,20230115013556699907,年货节,唇釉,2023-01-15 01:35:56.707172,2023-01-15 01:37:25.293060,2,2,82.5,165.0,拍错/改变主意/重复下单
TK202301150158301107,20230114023529249108,年货节,唇釉,2023-01-14 02:35:29.733413,2023-01-15 01:58:30.622719,1,1,90.0,90.0,拍错/改变主意/重复下单
TK202301150207551108,20230115020658127412,年货节,唇釉,2023-01-15 02:06:58.289244,2023-01-15 02:07:55.553070,5,2,92.0,184.0,优惠券未领到/不满足门槛
TK202301150228011109,20230115021301203376,年货节,唇釉,2023-01-15 02:13:01.396384,2023-01-15 02:28:01.230450,2,2,82.5,165.0,拍错/改变主意/重复下单
TK202301150246061110,20230115003641285849,年货节,唇釉,2023-01-15 00:36:41.261255,2023-01-15 02:46:06.238285,2,1,82.5,82.5,地址/收件信息需修改
TK202301150246141111,20230115022502983967,年货节,唇釉,2023-01-15 02:25:02.728418,2023-01-15 02:46:14.275161,1,1,90.0,90.0,拍错/改变主意/重复下单
TK202301150259311112,20230113123140753129,年货节,唇釉,2023-01-13 12:31:40.155427,2023-01-15 02:59:31.121275,2,2,82.5,165.0,拍错/改变主意/重复下单
TK202301150304121113,20230115030136484910,年货节,唇釉,2023-01-15 03:01:36.653918,2023-01-15 03:04:12.991785,5,5,92.0,460.0,优惠券未领到/不满足门槛
TK202301150310021114,20230114210553540901,年货节,唇釉,2023-01-14 21:05:53.556108,2023-01-15 03:10:02.805972,2,1,82.5,82.5,优惠券未领到/不满足门槛
TK202301150314381115,20230115031156986153,年货节,唇釉,2023-01-15 03:11:56.047319,2023-01-15 03:14:38.550313,1,1,90.0,90.0,地址/收件信息需修改
TK202301150318141116,20230115031454334863,年货节,唇釉,2023-01-15 03:14:54.327564,2023-01-15 03:18:14.521528,1,1,90.0,90.0,忘记使用优惠/凑单重拍
TK202301150326391117,20230115032226578119,年货节,唇釉,2023-01-15 03:22:26.024709,2023-01-15 03:26:39.925528,2,2,82.5,165.0,价格/优惠规则看不懂
TK202301150345291118,20230114123723684282,年货节,唇釉,2023-01-14 12:37:23.165299,2023-01-15 03:45:29.134648,2,1,82.5,82.5,拍错/改变主意/重复下单
TK202301150352271119,20230115034941343472,年货节,唇釉,2023-01-15 03:49:41.357844,2023-01-15 03:52:27.691955,2,2,82.5,165.0,价格/优惠规则看不懂
TK202301150401491120,20230115035832156230,年货节,唇釉,2023-01-15 03:58:32.788834,2023-01-15 04:01:49.827705,2,1,82.5,82.5,拍错/改变主意/重复下单
TK202301150418401121,20230114183438691585,年货节,唇釉,2023-01-14 18:34:38.458392,2023-01-15 04:18:40.576002,3,3,80.0,240.0,拍错/改变主意/重复下单
TK202301150421221122,20230115041708732389,年货节,唇釉,2023-01-15 04:17:08.217349,2023-01-15 04:21:22.255545,2,1,82.5,82.5,地址/收件信息需修改
TK202301150424081123,20230115042137377957,年货节,唇釉,2023-01-15 04:21:37.581075,2023-01-15 04:24:08.158565,1,1,90.0,90.0,拍错/改变主意/重复下单
TK202301150431351124,20230115042931824325,年货节,唇釉,2023-01-15 04:29:31.657168,2023-01-15 04:31:35.681092,2,1,82.5,82.5,地址/收件信息需修改
TK202301150438101125,20230114204650540095,年货节,唇釉,2023-01-14 20:46:50.344242,2023-01-15 04:38:10.162531,1,1,90.0,90.0,拍错/改变主意/重复下单
TK202301150453381126,20230115044749917128,年货节,唇釉,2023-01-15 04:47:49.699923,2023-01-15 04:53:38.348148,1,1,90.0,90.0,拍错/改变主意/重复下单
TK202301150458221127,20230115020823145634,年货节,唇釉,2023-01-15 02:08:23.799466,2023-01-15 04:58:22.967590,2,1,82.5,82.5,拍错/改变主意/重复下单
TK202301150500131128,20230115042734230007,年货节,唇釉,2023-01-15 04:27:34.674069,2023-01-15 05:00:13.220985,2,2,82.5,165.0,优惠券未领到/不满足门槛
TK202301150500521129,20230115045634644992,年货节,唇釉,2023-01-15 04:56:34.682136,2023-01-15 05:00:52.390237,2,1,82.5,82.5,优惠券未领到/不满足门槛
TK202301150512351130,20230115051201859697,年货节,唇釉,2023-01-15 05:12:01.222497,2023-01-15 05:12:35.671710,1,1,90.0,90.0,拍错/改变主意/重复下单
TK202301150535391131,20230115034445437721,年货节,唇釉,2023-01-15 03:44:45.310111,2023-01-15 05:35:39.534659,2,2,82.5,165.0,拍错/改变主意/重复下单
TK202301150600231132,20230115053117131705,年货节,唇釉,2023-01-15 05:31:17.670569,2023-01-15 06:00:23.183452,2,1,82.5,82.5,拍错/改变主意/重复下单
